pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
3/20/2019 9:31	3/20/2019 9:48	1	1.63	12	3.82	0	19.12	yellow	credit card	Lincoln Square West	Upper East Side South	Manhattan	Manhattan
3/9/2019 18:05	3/9/2019 18:40	1	4.63	23	5.26	0	31.56	yellow	credit card	Upper West Side North	Union Sq	Manhattan	Manhattan
3/29/2019 8:50	3/29/2019 8:57	1	1.09	6	1.2	0	10.5	yellow	credit card	Greenwich Village North	Meatpacking/West Village West	Manhattan	Manhattan
3/8/2019 4:50	3/8/2019 4:51	1	0	2.5	0	0	6.3	yellow	cash	Lenox Hill East	Lenox Hill East	Manhattan	Manhattan
3/9/2019 22:45	3/9/2019 22:46	1	0.4	3.5	0	0	7.3	yellow	cash		Lincoln Square East		Manhattan
3/6/2019 15:07	3/6/2019 15:11	1	0.48	4.5	1.56	0	9.36	yellow	credit card	Yorkville East	Yorkville East	Manhattan	Manhattan
3/12/2019 12:07	3/12/2019 12:18	1	1.8	9.5	0	0	10.3	yellow	cash	Washington Heights South	University Heights/Morris Heights	Manhattan	Bronx
3/4/2019 23:39	3/4/2019 23:50	1	2.68	10.5	2.86	0	17.16	yellow	credit card	Greenwich Village North	Midtown North	Manhattan	Manhattan
3/1/2019 2:51	3/1/2019 3:08	1	5	17.5	4.25	0	25.55	yellow	credit card	West Village	Upper West Side South	Manhattan	Manhattan
3/21/2019 8:29	3/21/2019 9:15	2	17.13	52	12.21	5.76	73.27	yellow	credit card	Midtown South	JFK Airport	Manhattan	Queens
3/26/2019 15:08	3/26/2019 15:14	4	0.55	5.5	0	0	8.8	yellow	cash	Midtown North	Times Sq/Theatre District	Manhattan	Manhattan
3/5/2019 20:54	3/5/2019 20:59	1	1.1	5.5	2.75	0	12.05	yellow	credit card	Murray Hill	Midtown East	Manhattan	Manhattan
3/6/2019 17:29	3/6/2019 17:40	1	0.91	8	2.46	0	14.76	yellow	credit card	Union Sq	Murray Hill	Manhattan	Manhattan
3/27/2019 20:21	3/27/2019 20:32	2	2.05	9	2.56	0	15.36	yellow	credit card	West Village	Financial District North	Manhattan	Manhattan
3/18/2019 17:54	3/18/2019 17:57	1	0.71	4.5	1.11	0	9.91	yellow	credit card	West Village	SoHo	Manhattan	Manhattan
3/1/2019 16:04	3/1/2019 16:16	1	2	10	0	0	14.3	yellow	cash	Upper East Side North	East Harlem North	Manhattan	Manhattan
3/5/2019 7:31	3/5/2019 7:47	1	6.03	19	4.46	0	26.76	yellow	credit card	Lenox Hill West	Financial District North	Manhattan	Manhattan
3/11/2019 20:48	3/11/2019 21:04	1	3.15	13	3.36	0	20.16	yellow	credit card	East Village	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/6/2019 23:07	3/6/2019 23:24	1	6.4	19.5	0	5.76	26.56	yellow	cash	LaGuardia Airport	Central Harlem North	Queens	Manhattan
3/27/2019 15:02	3/27/2019 15:31	1	3.79	20	0	0	23.3	yellow	cash	East Chelsea	Manhattan Valley	Manhattan	Manhattan
3/8/2019 23:36	3/8/2019 23:59	1	3.6	16.5	2	0	22.3	yellow	credit card	Upper West Side South	Union Sq	Manhattan	Manhattan
3/25/2019 22:24	3/25/2019 22:29	5	0.69	5	0	0	8.8	yellow	cash	Flatiron	Greenwich Village North	Manhattan	Manhattan
3/29/2019 21:08	3/29/2019 21:11	2	0.26	4	2.34	0	10.14	yellow	credit card	Upper West Side South	Upper West Side South	Manhattan	Manhattan
3/31/2019 14:38	3/31/2019 14:57	1	3.35	14	0	0	17.3	yellow	cash	Penn Station/Madison Sq West	Financial District North	Manhattan	Manhattan
3/23/2019 21:48	3/23/2019 21:58	1	1.4	8	2.95	0	14.75	yellow	credit card	Midtown South	Midtown Center	Manhattan	Manhattan
3/22/2019 11:18	3/22/2019 11:27	1	1.43	8	0	0	11.3	yellow	cash	Midtown South	Kips Bay	Manhattan	Manhattan
3/10/2019 8:17	3/10/2019 8:21	1	0.64	4.5	0	0	7.8	yellow	cash	Upper West Side North	Upper West Side South	Manhattan	Manhattan
3/13/2019 11:12	3/13/2019 11:47	1	7	28.5	6.35	0	38.15	yellow	credit card	Brooklyn Heights	Midtown East	Brooklyn	Manhattan
3/22/2019 7:28	3/22/2019 7:34	0	1.5	6.5	2.94	0	12.74	yellow	credit card	Union Sq	Times Sq/Theatre District	Manhattan	Manhattan
3/6/2019 11:44	3/6/2019 12:03	1	1.94	13	4.08	0	20.38	yellow	credit card	Upper East Side North	Midtown Center	Manhattan	Manhattan
3/6/2019 14:49	3/6/2019 15:00	1	1.15	8.5	2.36	0	14.16	yellow	credit card	Upper East Side South	Midtown East	Manhattan	Manhattan
3/7/2019 13:00	3/7/2019 13:26	2	3.21	17.5	4.16	0	24.96	yellow	credit card	Times Sq/Theatre District	Yorkville West	Manhattan	Manhattan
3/4/2019 9:03	3/4/2019 9:20	1	3.7	15	0	0	18.3	yellow	cash	Astoria	UN/Turtle Bay South	Queens	Manhattan
3/12/2019 22:10	3/12/2019 22:19	1	1.33	7.5	2.26	0	13.56	yellow	credit card	Clinton East	Penn Station/Madison Sq West	Manhattan	Manhattan
3/14/2019 19:27	3/14/2019 19:30	1	1	5	1.85	0	11.15	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/6/2019 22:02	3/6/2019 22:12	1	1.6	9	2.55	0	15.35	yellow	credit card	Clinton East	Upper West Side North	Manhattan	Manhattan
3/1/2019 6:44	3/1/2019 6:51	1	1.26	6.5	0	0	7.3	yellow	cash	Sunnyside	Astoria	Queens	Queens
3/2/2019 16:26	3/2/2019 16:31	1	0.6	5	1.65	0	9.95	yellow	credit card	Union Sq	Murray Hill	Manhattan	Manhattan
3/17/2019 21:21	3/17/2019 21:27	1	0.76	6	1.96	0	11.76	yellow	credit card	Lincoln Square East	Lincoln Square East	Manhattan	Manhattan
3/7/2019 23:42	3/7/2019 23:53	1	1.81	9	0	0	12.8	yellow	cash	Lincoln Square East	Upper East Side South	Manhattan	Manhattan
3/1/2019 19:00	3/1/2019 19:11	3	1.73	9	2.66	0	15.96	yellow	credit card	East Village	UN/Turtle Bay South	Manhattan	Manhattan
3/7/2019 14:44	3/7/2019 15:13	1	3.04	19	4.46	0	26.76	yellow	credit card	Manhattan Valley	Midtown Center	Manhattan	Manhattan
3/30/2019 0:02	3/30/2019 0:11	5	0.95	7.5	2.26	0	13.56	yellow	credit card	Midtown South	Kips Bay	Manhattan	Manhattan
3/30/2019 19:01	3/30/2019 19:15	1	1.31	9	0	0	12.3	yellow	cash	Midtown North	Midtown South	Manhattan	Manhattan
3/21/2019 17:39	3/21/2019 18:12	2	1.74	17	4.26	0	25.56	yellow	credit card	Midtown East		Manhattan	
3/3/2019 1:24	3/3/2019 1:29	1	0.8	5	1.75	0	10.55	yellow	credit card		West Chelsea/Hudson Yards		Manhattan
3/8/2019 12:36	3/8/2019 12:45	1	1.3	7.5	1.2	0	12	yellow	credit card	West Village	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/26/2019 17:51	3/26/2019 18:04	1	1.9	10	3.55	0	17.85	yellow	credit card	Midtown East	Upper East Side North	Manhattan	Manhattan
3/16/2019 23:59	3/17/2019 0:19	1	3.8	16.5	1.5	0	21.8	yellow	credit card	Lower East Side	Bushwick South	Manhattan	Brooklyn
3/14/2019 0:09	3/14/2019 0:14	1	0.67	5	1.76	0	10.56	yellow	credit card	Times Sq/Theatre District	Garment District	Manhattan	Manhattan
3/9/2019 9:22	3/9/2019 9:35	6	5.26	17.5	0	0	20.8	yellow	cash	Midtown South	Financial District South	Manhattan	Manhattan
3/14/2019 14:10	3/14/2019 14:29	1	1.53	12.5	0	0	15.8	yellow	cash	Upper West Side South	Midtown Center	Manhattan	Manhattan
3/31/2019 11:04	3/31/2019 11:29	1	10.97	33	10.52	5.76	52.58	yellow	credit card	Upper East Side South	LaGuardia Airport	Manhattan	Queens
3/5/2019 20:33	3/5/2019 20:56	1	7.43	24.5	5.66	0	33.96	yellow	credit card	TriBeCa/Civic Center	East Harlem South	Manhattan	Manhattan
3/23/2019 18:40	3/23/2019 18:52	1	1.55	9.5	2.56	0	15.36	yellow	credit card	East Village	East Chelsea	Manhattan	Manhattan
3/13/2019 9:43	3/13/2019 10:00	2	2.16	12.5	3.16	0	18.96	yellow	credit card	Lincoln Square West	Central Park	Manhattan	Manhattan
3/8/2019 20:53	3/8/2019 20:59	2	1	6	1.5	0	11.3	yellow	credit card	Union Sq	East Chelsea	Manhattan	Manhattan
3/6/2019 6:36	3/6/2019 6:40	1	0.96	5	0	0	8.3	yellow	cash	Murray Hill	Midtown East	Manhattan	Manhattan
3/6/2019 16:30	3/6/2019 16:34	1	0.3	4.5	0	0	8.8	yellow	cash	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/4/2019 20:58	3/4/2019 21:09	6	2.6	11	2.86	0	17.16	yellow	credit card	Times Sq/Theatre District	Upper West Side North	Manhattan	Manhattan
3/19/2019 23:06	3/19/2019 23:38	1	18.86	52	10	5.76	71.06	yellow	credit card	JFK Airport	West Village	Queens	Manhattan
3/15/2019 14:09	3/15/2019 14:28	4	2.57	13.5	0	0	16.8	yellow	cash	Clinton East	Greenwich Village North	Manhattan	Manhattan
3/29/2019 9:28	3/29/2019 9:50	5	2.28	14	2	0	19.3	yellow	credit card	Upper West Side South	Clinton East	Manhattan	Manhattan
3/26/2019 22:36	3/26/2019 22:53	2	4.4	16.5	4.06	0	24.36	yellow	credit card	Midtown Center	East Village	Manhattan	Manhattan
3/27/2019 10:49	3/27/2019 11:22	4	10.28	32.5	8.31	5.76	49.87	yellow	credit card	LaGuardia Airport	Midtown Center	Queens	Manhattan
3/29/2019 17:07	3/29/2019 17:20	2	1.3	9.5	2.75	0	16.55	yellow	credit card	Midtown Center	Clinton East	Manhattan	Manhattan
3/13/2019 12:11	3/13/2019 12:24	2	1.9	10	2	0	15.3	yellow	credit card	Manhattan Valley	Upper East Side North	Manhattan	Manhattan
3/6/2019 20:25	3/6/2019 20:36	1	1.75	9.5	2.66	0	15.96	yellow	credit card	Midtown East	Gramercy	Manhattan	Manhattan
3/18/2019 14:53	3/18/2019 15:14	5	2.57	13.5	0	0	16.8	yellow	cash	Lenox Hill East	Upper West Side South	Manhattan	Manhattan
3/8/2019 19:42	3/8/2019 20:05	1	4.5	18	0	0	22.3	yellow	cash	Midtown East	Upper West Side North	Manhattan	Manhattan
3/29/2019 0:20	3/29/2019 0:24	1	0.43	4.5	1.66	0	9.96	yellow	credit card	Hudson Sq	SoHo	Manhattan	Manhattan
3/14/2019 7:49	3/14/2019 8:03	1	1.9	10.5	2	0	15.8	yellow	credit card	East Harlem South	Lenox Hill West	Manhattan	Manhattan
3/14/2019 0:09	3/14/2019 0:09	1	0.03	2.5	0	0	3.8	yellow	cash	Upper East Side South		Manhattan	
3/24/2019 11:23	3/24/2019 11:28	1	0.9	5.5	1.76	0	10.56	yellow	credit card	Flatiron	Midtown South	Manhattan	Manhattan
3/5/2019 22:19	3/5/2019 22:25	2	0.92	6	0	0	9.8	yellow	cash	Lincoln Square East	Midtown North	Manhattan	Manhattan
3/5/2019 9:52	3/5/2019 10:03	1	1.32	8.5	0	0	11.8	yellow	cash	Greenwich Village North	Murray Hill	Manhattan	Manhattan
3/21/2019 10:02	3/21/2019 10:13	1	1.5	9	2.46	0	14.76	yellow	credit card	Upper East Side North	Upper East Side South	Manhattan	Manhattan
3/23/2019 22:09	3/23/2019 22:23	2	1.7	10.5	0	0	14.3	yellow	cash	Greenwich Village South	Flatiron	Manhattan	Manhattan
3/30/2019 12:34	3/30/2019 13:09	1	16.11	44	13.26	5.76	66.32	yellow	credit card	Battery Park City	LaGuardia Airport	Manhattan	Queens
3/25/2019 22:14	3/25/2019 22:26	1	2.59	10.5	1	0	15.3	yellow	credit card	Garment District	East Village	Manhattan	Manhattan
3/11/2019 6:46	3/11/2019 6:56	1	1.5	8.5	2.35	0	14.15	yellow	credit card	Clinton East	Murray Hill	Manhattan	Manhattan
3/3/2019 22:59	3/3/2019 23:00	2	0.44	3.5	1.46	0	8.76	yellow	credit card	Midtown South	Union Sq	Manhattan	Manhattan
3/8/2019 15:11	3/8/2019 15:22	1	0.66	7.5	0	0	10.8	yellow	cash	Penn Station/Madison Sq West	Garment District	Manhattan	Manhattan
3/1/2019 16:06	3/1/2019 16:19	2	1.7	10	0	0	14.3	yellow	cash	Murray Hill	Clinton West	Manhattan	Manhattan
3/13/2019 10:01	3/13/2019 10:09	1	1.42	7.5	1.2	0	12	yellow	credit card	Upper West Side South	Lincoln Square East	Manhattan	Manhattan
3/14/2019 18:05	3/14/2019 18:10	1	0.4	5	0	0	9.3	yellow	cash	Greenwich Village South	Little Italy/NoLiTa	Manhattan	Manhattan
3/13/2019 22:05	3/13/2019 22:17	1	2.64	11	3.7	0	18.5	yellow	credit card	Midtown North	Upper East Side North	Manhattan	Manhattan
3/28/2019 23:02	3/28/2019 23:15	2	2.09	10	3.45	0	17.25	yellow	credit card	Flatiron	Alphabet City	Manhattan	Manhattan
3/20/2019 21:17	3/20/2019 21:20	4	0.66	4.5	1.66	0	9.96	yellow	credit card	Lenox Hill East	Yorkville West	Manhattan	Manhattan
3/22/2019 18:48	3/22/2019 19:02	5	1.48	10	0	0	14.3	yellow	cash	Garment District	Midtown South	Manhattan	Manhattan
3/10/2019 19:25	3/10/2019 19:57	1	9.98	33	0	0	33.8	yellow	cash	JFK Airport	East New York	Queens	Brooklyn
3/5/2019 14:55	3/5/2019 15:01	1	0.87	6	1.86	0	11.16	yellow	credit card	East Village	Gramercy	Manhattan	Manhattan
3/5/2019 14:01	3/5/2019 14:15	1	2	10.5	3.45	0	17.25	yellow	credit card	Penn Station/Madison Sq West	Greenwich Village South	Manhattan	Manhattan
3/26/2019 19:40	3/26/2019 20:11	1	11.49	35.5	11.39	5.76	56.95	yellow	credit card	LaGuardia Airport	Midtown North	Queens	Manhattan
3/22/2019 15:16	3/22/2019 15:29	1	4.18	15	3.66	0	21.96	yellow	credit card	Lenox Hill East	Alphabet City	Manhattan	Manhattan
3/9/2019 2:06	3/9/2019 2:14	2	3.2	10.5	0	0	14.3	yellow	cash	UN/Turtle Bay South	East Harlem South	Manhattan	Manhattan
3/27/2019 10:58	3/27/2019 11:17	2	1.9	13	0	0	16.3	yellow	cash	Midtown Center	Upper East Side North	Manhattan	Manhattan
3/8/2019 18:25	3/8/2019 18:29	1	0.67	4.5	1	0	9.8	yellow	credit card	Midtown North	Midtown Center	Manhattan	Manhattan
3/24/2019 19:36	3/24/2019 19:42	1	1.1	6	1.86	0	11.16	yellow	credit card	TriBeCa/Civic Center	Battery Park City	Manhattan	Manhattan
3/21/2019 7:18	3/21/2019 7:27	1	1.9	8.5	0	0	11.8	yellow	cash	Upper East Side North	Midtown Center	Manhattan	Manhattan
3/14/2019 13:27	3/14/2019 13:32	1	0.74	5.5	1.76	0	10.56	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/15/2019 23:02	3/15/2019 23:42	6	8.4	31.5	2	0	37.3	yellow	credit card	Prospect Heights	Upper West Side South	Brooklyn	Manhattan
3/15/2019 8:39	3/15/2019 8:57	5	1.91	12.5	3.16	0	18.96	yellow	credit card	Upper East Side North	Midtown East	Manhattan	Manhattan
3/2/2019 3:16	3/2/2019 3:17	0	9.4	2.5	0	0	3.8	yellow		JFK Airport	JFK Airport	Queens	Queens
3/14/2019 14:58	3/14/2019 15:14	2	1.4	11	2.85	0	17.15	yellow	credit card	West Village	Little Italy/NoLiTa	Manhattan	Manhattan
3/5/2019 16:51	3/5/2019 16:54	1	0.52	4	0	0	8.3	yellow	cash	West Village	West Village	Manhattan	Manhattan
3/31/2019 18:51	3/31/2019 19:01	0	1.6	8.5	2.95	0	14.75	yellow	credit card	Times Sq/Theatre District	Lenox Hill West	Manhattan	Manhattan
3/19/2019 12:43	3/19/2019 12:58	1	2.1	11	0	0	14.3	yellow	cash	Midtown East	Upper East Side North	Manhattan	Manhattan
3/7/2019 22:58	3/7/2019 23:02	1	0.66	5	0	0	8.8	yellow	cash	Sutton Place/Turtle Bay North	Murray Hill	Manhattan	Manhattan
3/31/2019 12:38	3/31/2019 12:47	1	1.32	7.5	2.16	0	12.96	yellow	credit card	Midtown Center	Clinton East	Manhattan	Manhattan
3/19/2019 1:35	3/19/2019 1:41	1	0.83	5.5	1.86	0	11.16	yellow	credit card	Union Sq	Union Sq	Manhattan	Manhattan
3/7/2019 8:24	3/7/2019 8:28	1	0.58	5	1.66	0	9.96	yellow	credit card	Clinton East	Lincoln Square East	Manhattan	Manhattan
3/9/2019 16:30	3/9/2019 16:37	1	1.43	7	2.06	0	12.36	yellow	credit card	Yorkville West	Central Park	Manhattan	Manhattan
3/26/2019 20:21	3/26/2019 20:38	1	2.26	12	3.16	0	18.96	yellow	credit card	World Trade Center	Lower East Side	Manhattan	Manhattan
3/13/2019 10:22	3/13/2019 10:25	1	0.4	3.5	1.36	0	8.16	yellow	credit card	Sutton Place/Turtle Bay North	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/18/2019 9:40	3/18/2019 10:49	1	12.06	49	11.61	5.76	69.67	yellow	credit card	LaGuardia Airport	Lenox Hill East	Queens	Manhattan
3/17/2019 15:38	3/17/2019 15:41	5	0.34	4	0.73	0	8.03	yellow	credit card	Midtown South	Midtown South	Manhattan	Manhattan
3/31/2019 17:00	3/31/2019 17:14	2	2.5	12	0	0	15.3	yellow	cash	Yorkville West	Lincoln Square East	Manhattan	Manhattan
3/15/2019 15:10	3/15/2019 16:25	1	16.3	52	18.3	5.76	79.36	yellow	credit card	Murray Hill	JFK Airport	Manhattan	Queens
3/7/2019 1:23	3/7/2019 1:50	3	9.93	30.5	6.86	0	41.16	yellow	credit card	Times Sq/Theatre District	Forest Hills	Manhattan	Queens
3/26/2019 23:11	3/26/2019 23:27	1	6.23	19	4.56	0	27.36	yellow	credit card	Greenwich Village North	East Harlem North	Manhattan	Manhattan
3/5/2019 12:12	3/5/2019 12:23	2	1.2	8.5	2.36	0	14.16	yellow	credit card	Lincoln Square West	Times Sq/Theatre District	Manhattan	Manhattan
3/28/2019 15:25	3/28/2019 15:52	1	6.6	24	2	0	29.3	yellow	credit card	Murray Hill	TriBeCa/Civic Center	Manhattan	Manhattan
3/22/2019 9:27	3/22/2019 9:47	1	1.9	13	4.05	0	20.35	yellow	credit card	Gramercy	Times Sq/Theatre District	Manhattan	Manhattan
3/22/2019 22:52	3/22/2019 23:00	1	2.5	9.5	2.66	0	15.96	yellow	credit card	Sutton Place/Turtle Bay North	Long Island City/Hunters Point	Manhattan	Queens
3/20/2019 17:49	3/20/2019 17:56	3	0.9	6.5	2.16	0	12.96	yellow	credit card	Midtown East	Lenox Hill West	Manhattan	Manhattan
3/16/2019 4:20	3/16/2019 4:24	2	0.47	4.5	0	0	8.3	yellow	cash	Kips Bay	Midtown South	Manhattan	Manhattan
3/6/2019 10:01	3/6/2019 10:27	2	2.15	16	3.86	0	23.16	yellow	credit card	Upper East Side South	Clinton East	Manhattan	Manhattan
3/9/2019 20:37	3/9/2019 20:46	1	1.21	7.5	0	0	11.3	yellow	cash	Lenox Hill West	Lenox Hill West	Manhattan	Manhattan
3/15/2019 17:00	3/15/2019 17:06	1	0.7	5.5	0	0	9.8	yellow	cash	Greenwich Village North	East Village	Manhattan	Manhattan
3/11/2019 21:43	3/11/2019 21:52	1	2.1	9	0	0	12.8	yellow	cash	Upper West Side South	Yorkville East	Manhattan	Manhattan
3/20/2019 20:56	3/20/2019 21:16	2	3.26	14.5	3.66	0	21.96	yellow	credit card	Clinton East	Stuy Town/Peter Cooper Village	Manhattan	Manhattan
3/23/2019 13:15	3/23/2019 13:30	6	0.91	10.5	3.45	0	17.25	yellow	credit card	Penn Station/Madison Sq West	East Chelsea	Manhattan	Manhattan
3/11/2019 11:15	3/11/2019 11:27	1	1.36	9	1.5	0	13.8	yellow	credit card	Lenox Hill West	UN/Turtle Bay South	Manhattan	Manhattan
3/8/2019 17:25	3/8/2019 17:41	1	1.5	11	1.53	0	16.83	yellow	credit card	Murray Hill	Lenox Hill East	Manhattan	Manhattan
3/10/2019 17:43	3/10/2019 17:55	1	3.07	12	3.06	0	18.36	yellow	credit card	Clinton West	Meatpacking/West Village West	Manhattan	Manhattan
3/14/2019 10:40	3/14/2019 10:49	1	1.23	7.5	2.16	0	12.96	yellow	credit card	Upper West Side North	Upper East Side North	Manhattan	Manhattan
3/28/2019 14:22	3/28/2019 14:40	1	2.71	13	3.26	0	19.56	yellow	credit card	Lincoln Square East	Upper East Side North	Manhattan	Manhattan
3/20/2019 17:51	3/20/2019 17:55	1	0.47	4	0	0	8.3	yellow	cash	Greenwich Village North	Greenwich Village South	Manhattan	Manhattan
3/9/2019 17:14	3/9/2019 17:23	3	1.6	8	0	0	11.3	yellow	cash	Midtown Center	Upper East Side North	Manhattan	Manhattan
3/13/2019 23:26	3/13/2019 23:37	1	2.36	9.5	2.66	0	15.96	yellow	credit card	Meatpacking/West Village West	Kips Bay	Manhattan	Manhattan
3/1/2019 22:39	3/1/2019 22:51	1	2.78	11.5	3.06	0	18.36	yellow	credit card	Midtown North	Upper West Side North	Manhattan	Manhattan
3/1/2019 23:51	3/2/2019 0:04	1	2.6	11.5	1.84	0	17.14	yellow	credit card	Upper West Side North	Lenox Hill West	Manhattan	Manhattan
3/30/2019 22:29	3/30/2019 22:36	6	1.46	7	2	0	12.8	yellow	credit card	Clinton West	Lincoln Square East	Manhattan	Manhattan
3/23/2019 19:08	3/23/2019 19:14	2	1.28	6.5	2	0	11.8	yellow	credit card	Lenox Hill West	Midtown North	Manhattan	Manhattan
3/12/2019 9:33	3/12/2019 9:36	1	0.48	4	0	0	7.3	yellow	cash	Lenox Hill West	Upper East Side North	Manhattan	Manhattan
3/10/2019 16:28	3/10/2019 16:41	1	0.9	9	2.45	0	14.75	yellow	credit card	Flatiron	Union Sq	Manhattan	Manhattan
3/3/2019 13:54	3/3/2019 14:39	2	20.39	52	15.26	5.76	76.32	yellow	credit card	JFK Airport	Upper West Side North	Queens	Manhattan
3/7/2019 15:51	3/7/2019 16:01	2	1.03	7.5	2.16	0	12.96	yellow	credit card	Garment District	Union Sq	Manhattan	Manhattan
3/2/2019 13:24	3/2/2019 13:28	1	1.5	6.5	1.95	0	11.75	yellow	credit card	Yorkville West	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/16/2019 20:36	3/16/2019 21:16	1	3.2	23.5	5.45	0	32.75	yellow	credit card	Clinton East	East Village	Manhattan	Manhattan
3/23/2019 15:08	3/23/2019 15:35	1	3.3	18.5	4.35	0	26.15	yellow	credit card	Penn Station/Madison Sq West	Lenox Hill West	Manhattan	Manhattan
3/17/2019 19:30	3/17/2019 19:41	1	2.1	9.5	0	0	12.8	yellow	cash	Lincoln Square East	Upper West Side North	Manhattan	Manhattan
3/14/2019 1:41	3/14/2019 1:49	1	2.8	10.5	0	0	11.8	yellow	cash	LaGuardia Airport	Flushing Meadows-Corona Park	Queens	Queens
3/29/2019 1:08	3/29/2019 1:25	1	3.4	13.5	0	0	17.3	yellow	cash	East Village	Midtown North	Manhattan	Manhattan
3/16/2019 18:45	3/16/2019 18:48	1	0.56	4	0	0	7.3	yellow	cash	Penn Station/Madison Sq West	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/3/2019 15:46	3/3/2019 15:49	1	0.49	4	0.7	0	8	yellow	credit card	Lincoln Square East	Lincoln Square East	Manhattan	Manhattan
3/10/2019 10:15	3/10/2019 10:21	2	1.42	7	2.58	0	12.88	yellow	credit card	Upper East Side South	Murray Hill	Manhattan	Manhattan
3/18/2019 15:42	3/18/2019 15:52	1	2.02	9	2.46	0	14.76	yellow	credit card	Lincoln Square East	Upper East Side North	Manhattan	Manhattan
3/12/2019 22:04	3/12/2019 22:13	1	1.62	7.5	2.26	0	13.56	yellow	credit card	Murray Hill	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/26/2019 13:12	3/26/2019 13:14	1	0.53	4	0.8	0	8.1	yellow	credit card	Upper East Side North	East Harlem South	Manhattan	Manhattan
3/15/2019 0:55	3/15/2019 1:26	6	7.88	26	7.45	0	37.25	yellow	credit card	Greenwich Village North	Yorkville West	Manhattan	Manhattan
3/24/2019 1:43	3/24/2019 2:07	1	6.3	23	2	0	28.8	yellow	credit card	Little Italy/NoLiTa	Long Island City/Queens Plaza	Manhattan	Queens
3/7/2019 20:38	3/7/2019 21:10	1	17.74	52	12.21	5.76	73.27	yellow	credit card	JFK Airport	Midtown East	Queens	Manhattan
3/12/2019 15:29	3/12/2019 15:41	1	1.1	9	3.65	0	15.95	yellow	credit card	Clinton East	Midtown Center	Manhattan	Manhattan
3/5/2019 21:32	3/5/2019 21:48	1	4	15.5	0	0	19.3	yellow	cash	TriBeCa/Civic Center	Columbia Street	Manhattan	Brooklyn
3/4/2019 9:52	3/4/2019 9:57	1	0.9	5	0	0	8.3	yellow	cash	Flatiron	Greenwich Village South	Manhattan	Manhattan
3/10/2019 12:27	3/10/2019 12:40	1	1.8	10	2.65	0	15.95	yellow	credit card	Murray Hill	Clinton East	Manhattan	Manhattan
3/15/2019 16:07	3/15/2019 16:18	2	2.56	10.5	0	0	14.8	yellow	cash	World Trade Center	Meatpacking/West Village West	Manhattan	Manhattan
3/29/2019 21:34	3/29/2019 21:38	1	0.5	4.5	1	0	9.3	yellow	credit card	Penn Station/Madison Sq West	Midtown South	Manhattan	Manhattan
3/8/2019 11:21	3/8/2019 11:47	1	2.27	16.5	3.96	0	23.76	yellow	credit card	Midtown Center	Greenwich Village North	Manhattan	Manhattan
3/5/2019 12:42	3/5/2019 12:46	1	0.4	4	1.83	0	9.13	yellow	credit card	Central Park	Upper East Side South	Manhattan	Manhattan
3/22/2019 15:01	3/22/2019 15:24	1	3.8	17.5	0	0	20.8	yellow	cash	West Village	World Trade Center	Manhattan	Manhattan
3/15/2019 9:29	3/15/2019 9:34	1	0.5	5	1.65	0	9.95	yellow	credit card	Midtown Center	Murray Hill	Manhattan	Manhattan
3/26/2019 19:53	3/26/2019 19:56	1	0.75	4.5	0	0	8.8	yellow	credit card	Midtown East	Lenox Hill West	Manhattan	Manhattan
3/29/2019 10:36	3/29/2019 10:48	1	1.19	8.5	2.36	0	14.16	yellow	credit card	West Village	Gramercy	Manhattan	Manhattan
3/23/2019 7:01	3/23/2019 7:04	6	1.04	5	0	0	8.3	yellow	cash	Times Sq/Theatre District	Penn Station/Madison Sq West	Manhattan	Manhattan
3/22/2019 20:42	3/22/2019 21:07	1	4.41	19	3	0	23.3	yellow	credit card	Williamsburg (South Side)	Park Slope	Brooklyn	Brooklyn
